EBI_sum,EDI_total,I felt at one with the universe.,I felt a sense of union with others.,I experienced a decrease in my sense of self-importance.,"I experienced a disintegration of my ""self"" or ego.",I felt far less absorbed by my own issues and concerns.,I lost all sense of ego.,all notion of self and identity dissolved away.,...9,...10,Total...11,...12,Total...13,CEQ_Total,MEQ_Total,ASC_Unity,ASC_Spiritual,ASC_Bliss,ASC_Insight,ASC_Disembodiment,ASC_Imp Contr Cogn,ASC_Anxiety,ASC_Complex im,ASC_Elem im,ASC_Aud-Vis,ASC_Changed Meaning
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,29,47,57,33,53,39,25,28,NA,NA,38.875,NA,38.875,66.92307692307692,84.66666666666667,64.2,70.33333333333333,74.66666666666667,48,71,54.285714285714285,67.66666666666667,41.333333333333336,58,36.333333333333336,50.333333333333336
30,15,0,0,20,0,5,0,0,NA,NA,5,NA,5,9.23076923076923,30.666666666666668,8,23.333333333333332,38.333333333333336,50,1.6666666666666667,5.714285714285714,0.8333333333333334,40,11.666666666666666,10,6.666666666666667
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0,0,0,0,0,100,0,0,NA,NA,12.5,NA,12.5,3.076923076923077,7.333333333333333,0,0,7.666666666666667,0,23.333333333333332,11.285714285714286,8.666666666666666,7,0,24.333333333333332,2.6666666666666665
480,5,10,60,80,5,90,70,10,NA,NA,41.25,NA,41.25,6.153846153846154,43.333333333333336,40,46.666666666666664,81.66666666666667,30,5,5.714285714285714,0.8333333333333334,86.66666666666667,66.66666666666667,41.666666666666664,36.666666666666664
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,6,7,8,7,7,79,0,0,NA,NA,14.25,NA,14.25,6.153846153846154,39.333333333333336,17.6,37,41.333333333333336,8.333333333333334,9,4,13.166666666666666,62,47.333333333333336,57,17.666666666666668
545,0,12,18,0,0,16,0,0,NA,NA,5.75,NA,5.75,37.69230769230769,22.666666666666668,9,8.333333333333334,6.666666666666667,11.333333333333334,24,21.428571428571427,44,28,78.66666666666667,30,12
509,30,41,65,0,19,72,40,16,NA,NA,35.375,NA,35.375,16.153846153846153,62.666666666666664,77,61,94.66666666666667,82.66666666666667,9.666666666666666,2.142857142857143,7,55.333333333333336,61,20.333333333333332,81.66666666666667
541,96,99,97,100,94,95,94,96,NA,NA,96.375,NA,96.375,6.923076923076923,98,96.2,89,93.66666666666667,88.33333333333333,55.666666666666664,30.285714285714285,0,87,94.66666666666667,96.33333333333333,95.66666666666667
60,2,4,5,1,4,4,0,0,NA,NA,2.5,NA,2.5,1.5384615384615385,15.333333333333334,1.2,4,14.666666666666666,3.6666666666666665,10,6.142857142857143,0.5,1.6666666666666667,20,8.333333333333334,5.333333333333333
189,48,8,1,17,10,20,4,4,NA,NA,14,NA,14,20.76923076923077,25.333333333333332,32.4,19.333333333333332,17.666666666666668,22.666666666666668,0,0.8571428571428571,0,6,5.666666666666667,8,5
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,0,0,10,70,11,80,10,5,NA,NA,23.25,NA,23.25,25.384615384615383,58.666666666666664,17.2,34.333333333333336,69,54,24,16.428571428571427,7.5,27,62,64,83.66666666666667
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,7,16,29,32,8,12,0,0,NA,NA,13,NA,13,3.8461538461538463,40,41.4,5,32.666666666666664,51.333333333333336,22,7,2.6666666666666665,33,20.333333333333332,5.666666666666667,53
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,100,25,86,100,99,99,48,99,NA,NA,82,NA,82,90.76923076923077,82,76.4,21.666666666666668,41.666666666666664,53.333333333333336,100,80.85714285714286,99.83333333333333,91.66666666666667,96,31.666666666666668,87.33333333333333
29,0,0,0,0,1,1,0,0,NA,NA,0.25,NA,0.25,21.53846153846154,12.666666666666666,0,10,0,0,0,0,0,0,0,8,2.3333333333333335
359,52,99,65,56,63,63,49,55,NA,NA,62.75,NA,62.75,20.76923076923077,72.66666666666667,81.4,29.333333333333332,90,65,31,20.857142857142858,38.666666666666664,100,100,20,89.33333333333333
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,0,8,0,0,0,0,0,NA,NA,1,NA,1,4.615384615384615,9.333333333333334,2.6,0,6.333333333333333,0,6,0.14285714285714285,0,1.3333333333333333,16.666666666666668,16.666666666666668,1.3333333333333333
88,0,55,73,54,0,58,0,0,NA,NA,30,NA,30,0.7692307692307693,35.333333333333336,26.6,19,26.333333333333332,36,3.6666666666666665,0,5.666666666666667,0,66.66666666666667,21.333333333333332,6.333333333333333
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,0,1,1,0,0,2,0,0,NA,NA,0.5,NA,0.5,2.3076923076923075,2,0.2,2,0,5,0,0,0,0.3333333333333333,3.3333333333333335,0,0
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,15,12,12,27,15,19,11,14,NA,NA,15.625,NA,15.625,25.384615384615383,46.666666666666664,23,24.666666666666668,41,40.666666666666664,5.666666666666667,0.5714285714285714,2.5,61,70.66666666666667,55,26
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,87,50,78,85,77,100,70,68,NA,NA,76.875,NA,76.875,2.3076923076923075,64,48.8,35.333333333333336,70,45,27,0.7142857142857143,0,48.333333333333336,70.33333333333333,82.66666666666667,45.333333333333336
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,100,100,100,100,100,100,0,50,NA,NA,81.25,NA,81.25,7.6923076923076925,74.66666666666667,100,100,83.33333333333333,50,10,0,5,0,26.666666666666668,16.666666666666668,50
48,0,0,0,64,0,15,0,0,NA,NA,9.875,NA,9.875,12.307692307692308,60.666666666666664,11.2,61.666666666666664,40.333333333333336,48,18,6.428571428571429,8.333333333333334,73,100,18,55.666666666666664
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,61,56,43,38,41,72,0,0,NA,NA,38.875,NA,38.875,18.46153846153846,58,44,56,91.33333333333333,54,72.33333333333333,18.142857142857142,2.1666666666666665,69.33333333333333,76.33333333333333,19,50.666666666666664
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,5,15,49,1,12,74,15,1,NA,NA,21.5,NA,21.5,19.23076923076923,55.333333333333336,22.4,39.333333333333336,63.666666666666664,40.666666666666664,15.333333333333334,16.714285714285715,8.833333333333334,87.66666666666667,98.66666666666667,74.33333333333333,51.333333333333336
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,69,44,0,38,11,0,0,15,NA,NA,22.125,NA,22.125,23.846153846153847,50.666666666666664,45.6,33.333333333333336,21.333333333333332,53.666666666666664,54,34.714285714285715,32.333333333333336,61.333333333333336,100,91.66666666666667,32.666666666666664
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,20,20,10,60,8,63,1,10,NA,NA,24,NA,24,13.076923076923077,44.666666666666664,21,93.33333333333333,85.33333333333333,51.666666666666664,0,2,0.16666666666666666,65,50,0.3333333333333333,38
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,53,37,36,6,61,71,24,36,NA,NA,40.5,NA,40.5,33.84615384615385,68,38,71.33333333333333,59.666666666666664,40.666666666666664,14,11.285714285714286,15.666666666666666,72,65,55.666666666666664,9.333333333333334
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,10,1,0,40,0,55,1,0,NA,NA,13.375,NA,13.375,19.23076923076923,50.666666666666664,16.8,43,65.66666666666667,55.666666666666664,3.6666666666666665,6.571428571428571,0,59.666666666666664,79.66666666666667,64.66666666666667,35.666666666666664
277,71,95,91,70,79,91,82,78,NA,NA,82.125,NA,82.125,16.153846153846153,98.66666666666667,66.6,85.33333333333333,94.66666666666667,42.333333333333336,33,34.714285714285715,10.5,52,90.66666666666667,58.666666666666664,63.666666666666664
66,52,68,68,81,72,91,62,28,NA,NA,65.25,NA,65.25,11.538461538461538,66.66666666666667,52,17.666666666666668,56,74.66666666666667,12.666666666666666,19.428571428571427,0,57.333333333333336,71,81,51
510,10,80,90,50,10,40,5,0,NA,NA,35.625,NA,35.625,23.846153846153847,67.33333333333333,38,51.666666666666664,81.66666666666667,51.666666666666664,25,17.857142857142858,1.6666666666666667,88.33333333333333,66.66666666666667,81.66666666666667,55
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,0,19,30,0,18,0,0,NA,NA,8.375,NA,8.375,1.5384615384615385,19.333333333333332,5.8,16.666666666666668,12,6,0,0,0,6.666666666666667,0,0,19.666666666666668
600,60,100,100,100,60,50,10,20,NA,NA,62.5,NA,62.5,40,94,60.4,71.66666666666667,100,80,1.3333333333333333,1,5.666666666666667,100,100,51.666666666666664,60.333333333333336
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,66,69,100,70,66,53,51,72,NA,NA,68.375,NA,68.375,36.15384615384615,61.333333333333336,81.4,18.666666666666668,33.333333333333336,100,10,63.57142857142857,88.5,41.333333333333336,53.666666666666664,39,66.66666666666667
540,100,29,29,0,100,100,100,100,NA,NA,69.75,NA,69.75,11.538461538461538,74.66666666666667,84,66.66666666666667,83.33333333333333,90,33.333333333333336,12.857142857142858,5,100,100,71.66666666666667,100
0,9,0,0,0,1,0,0,0,NA,NA,1.25,NA,1.25,5.384615384615385,12,5.2,7,0,38.333333333333336,0.3333333333333333,0.14285714285714285,0,30.333333333333332,66.33333333333333,41.666666666666664,3.6666666666666665
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,52,25,53,55,47,18,17,36,NA,NA,37.875,NA,37.875,24.615384615384617,45.333333333333336,20.4,23.333333333333332,38,6.666666666666667,5.333333333333333,5.857142857142857,4,20.666666666666668,30,23.666666666666668,23
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0,0,0,0,0,10,0,0,NA,NA,1.25,NA,1.25,33.84615384615385,34,7.2,10,8.333333333333334,5,0,1.5714285714285714,15,1.6666666666666667,75,18.333333333333332,5
497,10,28,90,69,12,66,10,7,NA,NA,36.5,NA,36.5,23.076923076923077,46.666666666666664,52,32,78,39.333333333333336,14.333333333333334,14.142857142857142,16,27,24.333333333333332,47.666666666666664,67.33333333333333
288,0,0,0,0,0,4,0,0,NA,NA,0.5,NA,0.5,19.23076923076923,14.666666666666666,1.6,5,5,7.333333333333333,20.333333333333332,2.7142857142857144,10.166666666666666,46.666666666666664,52,76.33333333333333,16.666666666666668
419,100,99,100,99,73,73,98,98,NA,NA,92.5,NA,92.5,20.76923076923077,84.66666666666667,93.6,47,100,95.33333333333333,1.3333333333333333,4.285714285714286,1.8333333333333333,74,78,62.333333333333336,79
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,55,50,76,88,83,46,51,54,NA,NA,62.875,NA,62.875,20.76923076923077,68.66666666666667,48.6,59.666666666666664,74.66666666666667,67,44.333333333333336,17.285714285714285,6,55.666666666666664,54,66.66666666666667,58
410,0,10,50,60,0,20,0,0,NA,NA,17.5,NA,17.5,12.307692307692308,36.666666666666664,28,46.666666666666664,63.333333333333336,23.333333333333332,3.3333333333333335,1.4285714285714286,0,16.666666666666668,46.666666666666664,13.333333333333334,6.666666666666667
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,30,66,21,0,20,33,0,0,NA,NA,21.25,NA,21.25,13.076923076923077,69.33333333333333,70,31,31.333333333333332,38.333333333333336,22.333333333333332,10.571428571428571,2.1666666666666665,42.333333333333336,42,53.666666666666664,63.666666666666664
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,60,0,81,50,60,30,40,20,NA,NA,42.625,NA,42.625,13.076923076923077,50,31.8,33.333333333333336,75,40,8.333333333333334,15,1.6666666666666667,66.66666666666667,61.666666666666664,100,45
35,70,100,50,20,70,60,10,0,NA,NA,47.5,NA,47.5,26.923076923076923,80,66,23.333333333333332,63.333333333333336,18.333333333333332,21.666666666666668,7,19.166666666666668,53.333333333333336,31.666666666666668,23.333333333333332,26.666666666666668
21,5,8,17,39,7,16,0,0,NA,NA,11.5,NA,11.5,11.538461538461538,41.333333333333336,10,18,24,16.666666666666668,4.666666666666667,15.285714285714286,2.5,5,5.666666666666667,8.666666666666666,15.666666666666666
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,0,100,73,0,3,100,0,0,NA,NA,34.5,NA,34.5,0,68,56.2,61.666666666666664,88.33333333333333,76,0,3.857142857142857,3.8333333333333335,100,100,32.333333333333336,54.333333333333336
67,100,86,82,95,99,96,81,45,NA,NA,85.5,NA,85.5,45.38461538461539,87.33333333333333,48.4,28.666666666666668,29.666666666666668,28,12.666666666666666,14.857142857142858,10.833333333333334,33.666666666666664,68.33333333333333,70.66666666666667,44
50,40,0,0,65,40,80,10,5,NA,NA,30,NA,30,40,30.666666666666668,14,13.333333333333334,11.666666666666666,20,10,20,13.333333333333334,66.66666666666667,100,36.666666666666664,13.333333333333334
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,0,80,0,0,100,0,0,NA,NA,22.5,NA,22.5,3.076923076923077,22,51,33.333333333333336,88.66666666666667,41.666666666666664,25,4.285714285714286,1.6666666666666667,71.66666666666667,65,71.66666666666667,8.333333333333334
12,20,100,58,7,6,90,4,4,NA,NA,36.125,NA,36.125,6.923076923076923,76,68,94.66666666666667,82,92,34,4.285714285714286,5.333333333333333,64.33333333333333,92.33333333333333,65,39
298,66,42,69,75,81,80,65,39,NA,NA,64.625,NA,64.625,13.076923076923077,54,71.4,26.666666666666668,74.66666666666667,16,0,4.142857142857143,0,35.666666666666664,4.333333333333333,25,30
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542,73,73,50,100,100,100,83,84,NA,NA,82.875,NA,82.875,3.076923076923077,82.66666666666667,75.6,36.333333333333336,71.66666666666667,61,60.666666666666664,9.285714285714286,0,100,81,100,65.66666666666667
435,0,0,0,0,0,64,0,0,NA,NA,8,NA,8,6.923076923076923,34,14.8,23,50.666666666666664,76.66666666666667,0,5,3.3333333333333335,46.333333333333336,47.333333333333336,36.333333333333336,13
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,8,7,0,0,8,0,4,0,NA,NA,3.375,NA,3.375,4.615384615384615,30,13.6,33.333333333333336,5.333333333333333,18.666666666666668,21.666666666666668,9.714285714285714,0,48.333333333333336,0,0,4.333333333333333
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,50,81,100,0,0,70,0,0,NA,NA,37.625,NA,37.625,2.3076923076923075,74,68.2,44.333333333333336,100,63.333333333333336,60,13.571428571428571,13.666666666666666,55,80.33333333333333,90.33333333333333,60.666666666666664
499,98,82,81,91,100,57,98,75,NA,NA,85.25,NA,85.25,38.46153846153846,74,54.8,89,93,74.66666666666667,17.666666666666668,28.857142857142858,50.333333333333336,94.66666666666667,74.66666666666667,81.66666666666667,71
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,47,8,5,0,17,53,26,70,NA,NA,28.25,NA,28.25,21.53846153846154,54,40.6,33.333333333333336,76.33333333333333,74,49,16.428571428571427,18.166666666666668,40.666666666666664,37.666666666666664,42.666666666666664,87
18,29,31,28,58,35,71,9,5,NA,NA,33.25,NA,33.25,20,58.666666666666664,31.6,46.333333333333336,25.666666666666668,40.333333333333336,8.666666666666666,16.428571428571427,14.166666666666666,23.666666666666668,55,14.666666666666666,33.333333333333336
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,25,10,10,50,10,0,0,0,NA,NA,13.125,NA,13.125,0,64.66666666666667,5,16.666666666666668,33.333333333333336,41.666666666666664,3.3333333333333335,0,0,6.666666666666667,8.333333333333334,0,11.666666666666666
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,15,10,10,0,0,60,10,35,NA,NA,17.5,NA,17.5,11.538461538461538,49.333333333333336,37,33.333333333333336,18.333333333333332,10,3.3333333333333335,29.285714285714285,3.3333333333333335,8.333333333333334,68.33333333333333,33.333333333333336,93.33333333333333
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,100,100,100,100,100,100,100,100,NA,NA,100,NA,100,33.84615384615385,91.33333333333333,100,33.333333333333336,90.33333333333333,100,100,0,16.5,100,100,100,78
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,71,83,0,69,10,50,0,40,NA,NA,40.375,NA,40.375,66.92307692307692,73.33333333333333,73.4,87,85,64.33333333333333,84.33333333333333,69.14285714285714,75,80,87.33333333333333,78.66666666666667,83
386,66,25,2,0,63,86,33,0,NA,NA,34.375,NA,34.375,23.846153846153847,36.666666666666664,35.2,0,59,23.333333333333332,32,22.142857142857142,0,61.333333333333336,20.333333333333332,51.666666666666664,22.333333333333332
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,31,49,9,49,19,0,0,0,NA,NA,19.625,NA,19.625,41.53846153846154,59.333333333333336,40.4,76.66666666666667,48.666666666666664,83,0,16.142857142857142,11.666666666666666,6.666666666666667,14,20,31.666666666666668
