ID,EBI_sum,EDI_total,ASC_Unity,ASC_Spiritual,ASC_Bliss,ASC_Insight,ASC_Disembodiment,ASC_Imp Contr Cogn,ASC_Anxiety,ASC_Complex im,ASC_Elem im,ASC_Aud-Vis,ASC_Changed Meaning,CEQ_Fear,CEQ_Grief,CEQ_Physical distress,CEQ_Insanity,CEQ_Isolation,CEQ_Death,CEQ_Paranoia,CEQ_Total,MEQ_Mystical,MEQ_PosiMood,MEQ_SpaceTime,MEQ_Ineffability,MEQ_Total
0BywrMoxyK4CqTMrfzhRpBuPGt96G3J4',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0Ck8CVM19UcALyJD3GJeBIGFZfhobzUG',600,91.25,100,100,100,96.66666666666667,0,12,0,66.66666666666667,83.66666666666667,0,100,0,0,12,0,0,0,0,2.3076923076923075,90.66666666666667,100,43.333333333333336,100,84
0GDq2cqvb1Oc9JXfbVHLsgMmKKrriJnb',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0HKfQ1NminfmleDTrLGAOupENvFCOScy',364,28.75,59.2,83.66666666666667,67,44.666666666666664,2.3333333333333335,21.714285714285715,9.5,58.333333333333336,79,28.666666666666668,41.666666666666664,12,6.666666666666667,16,6.666666666666667,6.666666666666667,0,0,8.461538461538462,78.66666666666667,90,80,73.33333333333333,80.66666666666667
0HhrbLWHE8U4H89IuzKMG57pDS6ThiMD',252,23.375,35,11.666666666666666,50,14,5,2.142857142857143,0.6666666666666666,12.333333333333334,3.3333333333333335,7.333333333333333,10.333333333333334,0,3.3333333333333335,4,6.666666666666667,0,0,0,2.3076923076923075,38.666666666666664,50,50,66.66666666666667,46
0SpbK7oeEQ8T44lLx289zovExNYwyHo7',385,96.375,99,70.33333333333333,99.66666666666667,98.66666666666667,37.666666666666664,19.285714285714285,0,98.66666666666667,99,69,82,4,10,12,0,0,0,10,6.153846153846154,97.33333333333333,100,100,93.33333333333333,98
0T29g5nEseP9NnyAzVlJnAhZBFdBmrhK',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0WgOJ6TzPevthhgYwBiGIYUVTRLK4U14',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0d2Ei33sA5FI6lPfSvj2Cd6WI74Mz8Kn',520,15,21,16.666666666666668,61.666666666666664,66.33333333333333,3.3333333333333335,10,25,46.666666666666664,30,16.666666666666668,35,44,50,28,13.333333333333334,33.333333333333336,0,0,30.76923076923077,22.666666666666668,46.666666666666664,0,73.33333333333333,28
0igONbW1D9ACJMpdvBjfUl1gXnO9HEXY',371,8.375,16.4,15,75.33333333333333,30.333333333333332,27,18,4.666666666666667,35.333333333333336,7.333333333333333,32,34,28,36.666666666666664,32,13.333333333333334,0,0,0,21.53846153846154,52,53.333333333333336,70,73.33333333333333,58
0r5CtVxhWhwXxkD5joYACGRTsrDp5SW6',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0xl9aOn443FPoO5fIYx1ViAJNHU2oQ2b',160,25,50,26.666666666666668,53.333333333333336,40,27.666666666666668,0.8571428571428571,1.6666666666666667,40,49.333333333333336,51.333333333333336,40,0,16.666666666666668,12,6.666666666666667,6.666666666666667,0,0,7.6923076923076925,73.33333333333333,76.66666666666667,60,66.66666666666667,70.66666666666667
110MeSYj51z2UIBlqEEfrXfnu8P8YDNf',539,43.5,38.2,41.666666666666664,74.33333333333333,77.33333333333333,0,35,8.166666666666666,100,66.66666666666667,27,73.66666666666667,20,16.666666666666668,12,26.666666666666668,0,10,0,13.846153846153847,61.333333333333336,63.333333333333336,10,80,53.333333333333336
13V1wFDWkZZCsltVC3qMt3UTXOcSRLJR',131,51,76.6,21.333333333333332,77,39,62.333333333333336,28.285714285714285,6.833333333333333,68,75,20,73,0,10,12,0,0,0,0,4.615384615384615,60,60,30,86.66666666666667,56.666666666666664
1EpRrx2iT1BMaXW0teIro7Gjk4YJwb4H',550,100,89,63.333333333333336,100,70,68.33333333333333,50,42.5,20,100,38.333333333333336,85,16,23.333333333333332,0,40,53.333333333333336,0,10,20,100,93.33333333333333,100,100,98.66666666666667
1Kazn001wB9m6dC0uYsqYLUctkkBOZFv',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1MpYOQXSVeyxc0C3WJeEUoZaCNyeVLzk',124,71.5,91.4,95.33333333333333,86.33333333333333,46,31,16.428571428571427,13.5,75.66666666666667,82.33333333333333,73,86,0,6.666666666666667,12,6.666666666666667,6.666666666666667,0,0,5.384615384615385,92,93.33333333333333,96.66666666666667,100,94
1RE89CQYnsQsIN08789lxSPvZGQ0kVqJ',0,45.5,7.4,12,83.33333333333333,34.333333333333336,36,2.5714285714285716,0,63.666666666666664,93.66666666666667,55,15.666666666666666,0,0,32,0,0,0,0,6.153846153846154,33.333333333333336,100,36.666666666666664,0,44
1cnHJBMSIBxMgEseqRbyJyyzgAno6Bl4',340,46.875,70.2,64,68.66666666666667,78,30,20.571428571428573,21.166666666666668,44,49.333333333333336,66.33333333333333,40.333333333333336,60,16.666666666666668,36,0,0,0,50,26.153846153846153,66.66666666666667,60,33.333333333333336,33.333333333333336,55.333333333333336
1eeIUMSgRV2zDdiu3G90U6BdwvttbKVz',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1gRiXpxtr4t0XnQaT2XhIKegrs5vJzPc',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1nLZULE2CrMqTxWoWWmYIJufyXFjxvaV',0,0,1.6,0,0,0.3333333333333333,0,0,4.833333333333333,0,0,0,0,8,0,0,13.333333333333334,0,0,0,3.076923076923077,6.666666666666667,26.666666666666668,0,0,8.666666666666666
1vuNPFqPZnHeCiILSZojwyITU0yzrDPb',1,4.5,3.6,7.666666666666667,7.333333333333333,8.333333333333334,0.6666666666666666,0.5714285714285714,0.16666666666666666,2.3333333333333335,2.6666666666666665,5,4,0,6.666666666666667,0,0,0,0,0,1.5384615384615385,14.666666666666666,40,0,0,15.333333333333334
1w7i6Q30URyIGDs0g9VuLjtokyfdiixv',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27OvjWexPn0bNYCgjRu70T3nawjDl8XO',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2BAXde40CfihxgkRudGSWixte0TwFBqP',159,12.625,4.8,17,52.333333333333336,44,0,0,0,37.666666666666664,40.666666666666664,20.666666666666668,10.333333333333334,4,0,0,0,0,0,0,0.7692307692307693,25.333333333333332,60,13.333333333333334,53.333333333333336,32.666666666666664
2BDqoH7io0IN3oOqlFphFmuysZdz8x3o',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2D0nZNVq5FIzwEjTOm297LuMAryGuCZ8',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2HrQhsToZSsMnpJV4yXl43jDH41x7bW0',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2QV00nJf0TVNXvmwsKxadP2Xe0vaf4Rh',415,85,77.4,45,100,73.33333333333333,81.66666666666667,22.571428571428573,6.166666666666667,97.33333333333333,93.33333333333333,100,95,8,20,12,6.666666666666667,6.666666666666667,0,0,10,81.33333333333333,100,83.33333333333333,100,87.33333333333333
2RDAuUvnarz7ToFa2bShZ0CISClWBhxX',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31Ar1y9TcVWgJSB1yMG9W4w9hVOsEWjB',41,15,19.2,11.666666666666666,30,22.333333333333332,6.333333333333333,8.571428571428571,3.3333333333333335,15.666666666666666,33,24,39.333333333333336,0,3.3333333333333335,0,0,13.333333333333334,0,0,2.3076923076923075,40,46.666666666666664,36.666666666666664,46.666666666666664,41.333333333333336
322HT44ysh8vnvKgaExcdlMgZYVSwmPn',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3BvEDI7sCLinJSTh3DgvPDPzqh2wxkiw',78,41.125,15.2,9.666666666666666,32.666666666666664,41.333333333333336,24.333333333333332,4.714285714285714,14.833333333333334,43,64.33333333333333,96,12,0,6.666666666666667,4,0,0,0,0,2.3076923076923075,53.333333333333336,70,50,80,58.666666666666664
3CvCNhVceRSUPr7ztMTZpMz80LmY4X68',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3EBloCeOPih6wMKBEMY7hm3CtWxkxKGa',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3PJEPEamQ1aZ1Bv4PfcXunRnEPYa3VsZ',393,77.5,51.2,93,59.666666666666664,84,59,44.285714285714285,68.5,81,67.33333333333333,83.66666666666667,79.33333333333333,36,63.333333333333336,16,80,100,50,30,51.53846153846154,56,53.333333333333336,70,86.66666666666667,61.333333333333336
3UJ0EWxDyW1JfMKtsCh9rhafFWqiZ1IB',101,27.625,28.2,48.333333333333336,100,19.666666666666668,8.666666666666666,5.571428571428571,1.8333333333333333,33.333333333333336,53,26.666666666666668,34.666666666666664,12,3.3333333333333335,12,13.333333333333334,6.666666666666667,0,0,7.6923076923076925,60,83.33333333333333,70,100,70.66666666666667
3W5t8CrqfYpU4vPBzUrAUHwzWkSMyTTZ',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3aPNeFg0HTX0q7QXKxvzMB9gLyZT21rJ',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3crgbgnDTPRzWtRxNz7TwONq9mBLU0Qt',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3dRUfNHiMWLi7bWoJLVrN6U9W0fJDgvM',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3eb0P5noEX390iKO06vGuPkAnNd6tvEP',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3rYmltq7WXSvqqMv4hiwewaf7FJjCVN6',100,62.625,80,46.666666666666664,96.66666666666667,83.33333333333333,65,7.142857142857143,0,69.66666666666667,98.33333333333333,100,24.666666666666668,0,10,60,13.333333333333334,6.666666666666667,0,20,17.692307692307693,73.33333333333333,76.66666666666667,50,80,70
3sQKFmTZlUfI0xjVOex1UumNR6DeouR4',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3xepI9aneBpzJidxSmazlfBXGZDzoOOu',311,59.75,55.8,59,54.666666666666664,25,10.666666666666666,15.857142857142858,9.333333333333334,0,19.333333333333332,0,26,44,40,48,20,26.666666666666668,20,0,33.84615384615385,76,70,43.333333333333336,73.33333333333333,68
42QQLkNPGI3H3uXFGTMVMsubHSHvWbJk',125,34,9.8,1.3333333333333333,24.333333333333332,28,46.333333333333336,8.285714285714286,2.8333333333333335,19,35,31.666666666666668,10,16,23.333333333333332,12,20,60,0,0,20,50.666666666666664,60,76.66666666666667,73.33333333333333,60
45WfRJ6dFFDP3yzjxRCUDtMvzFUzMD19',537,79.5,21.6,62.333333333333336,51.666666666666664,60.666666666666664,45.333333333333336,58.42857142857143,94.66666666666667,68.33333333333333,98.33333333333333,14.333333333333334,73.33333333333333,68,93.33333333333333,88,66.66666666666667,86.66666666666667,70,0,74.61538461538461,74.66666666666667,86.66666666666667,76.66666666666667,100,80
45YyRDDkQd1pBYo8lAGfsZckZGq5xWpt',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45ttCFTruieC9PJunBGEXnC7F6YutnuG',600,16.875,78.2,60,82,97.33333333333333,88,8.714285714285714,0,99.33333333333333,31.333333333333332,92.66666666666667,0,28,70,72,40,0,0,0,40,73.33333333333333,100,80,86.66666666666667,81.33333333333333
47s6hmBXoyO6afPvKeyTKBl0dGj7lexq',362,58.625,55.6,84.33333333333333,76.66666666666667,81.33333333333333,18.333333333333332,15.142857142857142,6.166666666666667,55,84.33333333333333,9.333333333333334,83.33333333333333,16,30,16,0,20,0,20,16.923076923076923,84,73.33333333333333,26.666666666666668,66.66666666666667,68.66666666666667
497v5DNNWakOhnGD0eicRS3yLtPTeWjK',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4BHYj9aKg4rqU12nPaRjKwBN0u4bUYQm',334,49.125,32,47.666666666666664,64.33333333333333,44,32.666666666666664,18.285714285714285,5.666666666666667,45,49.333333333333336,49.333333333333336,39.666666666666664,0,0,16,0,0,0,0,3.076923076923077,82.66666666666667,90,60,60,77.33333333333333
4EELkWkdS7lQ5NXK11guxlCCTZxrXk9V',426,48.75,49.2,65,31.333333333333332,27.333333333333332,18.333333333333332,5.857142857142857,1.3333333333333333,84.33333333333333,88.66666666666667,34.666666666666664,6,12,13.333333333333334,0,0,0,0,0,5.384615384615385,62.666666666666664,66.66666666666667,30,80,58.666666666666664
4Pg9LrTYdX1Er2qFhNTBZFTYbszSC3MU',440,66.25,40,48.333333333333336,8.333333333333334,36.666666666666664,55,41.42857142857143,54.166666666666664,41.666666666666664,58.333333333333336,60,66.66666666666667,92,70,28,100,40,90,0,62.30769230769231,56,43.333333333333336,96.66666666666667,100,66
4RjLOZNPaUuxGIda2Dv3bBb8znfIPjv4',590,99.875,84.8,86.33333333333333,99.66666666666667,89.66666666666667,87.66666666666667,63.42857142857143,65.5,91.66666666666667,95.66666666666667,90,80.66666666666667,76,86.66666666666667,84,73.33333333333333,73.33333333333333,80,0,73.84615384615384,100,100,100,100,100
4dkN6xxHeKSIbywRXetWU2UHCtBzMxIH',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4tjm2EgDA30sl73kEytv2mPOYjwGLEd3',282,58.625,59.8,53.333333333333336,78.33333333333333,57.333333333333336,11.333333333333334,5.714285714285714,8.333333333333334,37.333333333333336,58.666666666666664,55.666666666666664,41,16,10,28,0,0,0,0,10.76923076923077,70.66666666666667,80,56.666666666666664,86.66666666666667,71.33333333333333
4ud2ZrJVsGl08XdcclpvdK5XhFAutSHR',35,21.375,35.4,22.333333333333332,71.33333333333333,37.333333333333336,39.666666666666664,18.428571428571427,17.666666666666668,26,49,23.666666666666668,33.666666666666664,8,0,24,6.666666666666667,0,0,10,7.6923076923076925,20,56.666666666666664,20,33.333333333333336,28.666666666666668
4vxWy0ZL83FDRJBViYDq5o4Y17jzZ2jb',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5083eeuZqUmhXinzETdBWwQJxILAtBdy',546,93.375,78.2,73.33333333333333,91.33333333333333,82.33333333333333,73,63.57142857142857,51.166666666666664,89.66666666666667,81.33333333333333,66,85,64,20,36,60,53.333333333333336,60,80,47.69230769230769,85.33333333333333,96.66666666666667,100,100,92
50mzWV5g3SFoP37j4x85oYhRA60MCCji',399,62.75,74,82,95.33333333333333,97.33333333333333,43.333333333333336,37.142857142857146,27.833333333333332,56.333333333333336,41.333333333333336,91.66666666666667,52.333333333333336,20,16.666666666666668,20,20,46.666666666666664,0,0,19.23076923076923,69.33333333333333,80,26.666666666666668,80,64
54FkzpHbG0Hlhc6fN5cOJ7POf7JIVHk3',3,47.375,28.8,0.3333333333333333,0.6666666666666666,5,63.333333333333336,19.714285714285715,4.666666666666667,47.333333333333336,90.33333333333333,15.333333333333334,0.6666666666666666,20,13.333333333333334,4,0,0,0,0,7.6923076923076925,2.6666666666666665,43.333333333333336,66.66666666666667,60,29.333333333333332
5DJTsUo9hwyym99TcCP94ybqnw6UZUgE',332,53.5,81.2,59.333333333333336,79.66666666666667,87.66666666666667,51.333333333333336,13.571428571428571,2.6666666666666665,88,84,96.33333333333333,93,0,10,0,0,0,10,0,3.076923076923077,61.333333333333336,73.33333333333333,63.333333333333336,60,64
5ERFpoIcBJFWeuxumTvS1jI4k3GYhVxN',0,11.875,13,18.333333333333332,20.333333333333332,61.666666666666664,0,10.714285714285714,3.3333333333333335,3.3333333333333335,6.666666666666667,0,20.333333333333332,28,3.3333333333333335,0,6.666666666666667,6.666666666666667,0,20,9.23076923076923,36,46.666666666666664,20,80,39.333333333333336
5F4VAT1iIJTT62nddwiCjuRpmuKUx20E',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5KnLi8KDT7dEXLN879ogqf626LYiM9rQ',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5Kw98tAVIREqFBpo38G1N0rSfUNfEQuj',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5MOruuCnFhICpw13QCx0sSS7gj24u4pd',301,29.5,29,0,46.666666666666664,32.333333333333336,33.333333333333336,8.714285714285714,1.6666666666666667,50,39,8.333333333333334,45,0,26.666666666666668,8,13.333333333333334,0,0,0,9.23076923076923,30.666666666666668,36.666666666666664,43.333333333333336,73.33333333333333,38.666666666666664
5NaVG89Wv9ZQGkkKJOE7ZbvOIHR5ThKN',0,0,0,0,5,3.3333333333333335,0,10.714285714285714,0,1.6666666666666667,0,0,1.6666666666666667,0,0,8,0,0,0,0,1.5384615384615385,1.3333333333333333,36.666666666666664,10,46.666666666666664,14.666666666666666
5Ob62HnyiBFJBuJWol7bRjV8jMDtgq1Y',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5Rg6dK4woWQxXZYX12yhvytKR71me4TY',370,10.625,0,28.333333333333332,3.3333333333333335,30,0,23.571428571428573,16.666666666666668,25,53.333333333333336,10,20,36,33.333333333333336,40,33.333333333333336,33.333333333333336,0,0,30,30.666666666666668,53.333333333333336,20,46.666666666666664,34.666666666666664
5RxmafqQXsBocpQBhtK4r32lMkf3ikP7',214,62.875,59,84.66666666666667,81.33333333333333,64.33333333333333,23.333333333333332,23.857142857142858,1.8333333333333333,88,87.66666666666667,62.666666666666664,73,32,33.333333333333336,32,0,6.666666666666667,0,0,20.76923076923077,73.33333333333333,96.66666666666667,93.33333333333333,100,84.66666666666667
5TFoZcTerQ3ciuHMVJPFIvWNImlKRnLU',143,68.75,11.8,34.666666666666664,56,3.3333333333333335,2.6666666666666665,13.571428571428571,6.166666666666667,26.666666666666668,31,38.333333333333336,23.666666666666668,36,43.333333333333336,52,13.333333333333334,53.333333333333336,20,10,36.92307692307692,58.666666666666664,73.33333333333333,63.333333333333336,86.66666666666667,65.33333333333333
5W2i29T9mckBtxQ0hKnj0VrKElTdnciI',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5XAVyXgXTrf98jCMG3iDvVwzPwAuKxey',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5i90xstVoVwfvQAnk1xkjODlTyvZhZAG',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5lvdjQcdPoExyWREqdAMlWSR5hxFDlyf',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5xbuwzF0NaN7sDrxj3VGa1OCgahEUZd7',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5zU9zcNBFB4qcjoxaZwkiQAlDSYFgFMo',7,6.375,4.6,2.3333333333333335,6.666666666666667,11.666666666666666,4.333333333333333,2.5714285714285716,1.3333333333333333,3.3333333333333335,6.333333333333333,4,14.666666666666666,0,0,4,0,0,0,0,0.7692307692307693,26.666666666666668,26.666666666666668,26.666666666666668,13.333333333333334,25.333333333333332
5zvmrn00l81vXktfBfQu5Rpt5Uw90NnS',79,14.375,7.4,8.333333333333334,47.333333333333336,6.666666666666667,0,1.1428571428571428,0,0,4.333333333333333,0,28.666666666666668,0,3.3333333333333335,0,6.666666666666667,20,0,0,3.8461538461538463,16,60,16.666666666666668,33.333333333333336,26.666666666666668
61ijlttHo5zzAkroVzPjfhvJUGG7v3XF',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66xOM0wMyWx3k93leP7quwJ9suOPOoP4',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6KG50D5imSbwge9AbNs60HMmiVfpaiOa',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6KTbRS93GexqHVVziXO49DT6g1QbzE77',168,29,40,71.66666666666667,73.66666666666667,52.666666666666664,3.6666666666666665,8.571428571428571,8.666666666666666,6.666666666666667,34,1.3333333333333333,60.666666666666664,32,23.333333333333332,12,6.666666666666667,26.666666666666668,0,20,19.23076923076923,64,63.333333333333336,26.666666666666668,46.666666666666664,54.666666666666664
6N9SaheBTy6QWqlE4h8gpte3gLfX8Vq2',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6Yf6RLQKvc2eLqVC598B9tU0rmhBa6L1',421,71.375,42.2,66.66666666666667,83,49.333333333333336,60.333333333333336,44.857142857142854,13,63.666666666666664,61,24.333333333333332,53.333333333333336,16,20,16,6.666666666666667,26.666666666666668,0,0,14.615384615384615,72,70,80,80,74
6cfI3j63mrgSfNu50TJWgy5LtoU9P0xq',600,61.125,50,90,70,75,13.333333333333334,13.285714285714286,4.166666666666667,82.66666666666667,56.666666666666664,86.66666666666667,60,24,40,16,33.333333333333336,26.666666666666668,0,10,24.615384615384617,86.66666666666667,86.66666666666667,73.33333333333333,93.33333333333333,84.66666666666667
6zJVk6PStjC5fq4TpipKImVwA63KyBqU',0,37.5,100,100,100,100,0,18.142857142857142,0,100,100,100,33.333333333333336,8,0,8,0,0,0,0,3.076923076923077,74.66666666666667,76.66666666666667,60,60,70.66666666666667
70Q9qKrSWK5X7GHW8eBR352ldKaHrFWn',210,74.25,66.4,51.333333333333336,76.33333333333333,41.666666666666664,30,27.571428571428573,10.666666666666666,55.333333333333336,83,69.66666666666667,76.66666666666667,24,6.666666666666667,36,0,0,0,0,13.076923076923077,73.33333333333333,73.33333333333333,60,80,71.33333333333333
72OsmpnWY4ais6UUGjEe1TSahgLKNB4H',461,56.5,64.6,53,73.66666666666667,68.66666666666667,18.666666666666668,7.285714285714286,3.8333333333333335,50.333333333333336,5,20.333333333333332,50.666666666666664,0,30,0,0,46.666666666666664,0,0,12.307692307692308,66.66666666666667,63.333333333333336,53.333333333333336,60,62.666666666666664
770bkENtKzAgjNBmo0HNLdaeTv2a0Oql',0,3,5,7,54.333333333333336,42,18,15.428571428571429,4.166666666666667,65.66666666666667,66.66666666666667,5.666666666666667,11.333333333333334,0,20,24,20,33.333333333333336,0,20,16.923076923076923,22.666666666666668,70,23.333333333333332,13.333333333333334,31.333333333333332
77bgvoogFFd8kVbnP6byjYFhTdMWJIEJ',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7CdDUHwb8Z4uygOmd4aWd5EDiczfXdWb',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7JephJbmOnRJ5WyAEsNuT15WO2PLGU16',233,74.875,88.4,56.666666666666664,100,47.666666666666664,66.66666666666667,32.42857142857143,0.3333333333333333,87.66666666666667,100,10,56.666666666666664,12,16.666666666666668,24,6.666666666666667,46.666666666666664,0,0,16.923076923076923,86.66666666666667,100,96.66666666666667,93.33333333333333,92
7Lm1jc8oCGmajkPjIrcam3jxvo6oYNPY',530,64,59.2,89.66666666666667,86.33333333333333,77,64.66666666666667,12,1.8333333333333333,99.33333333333333,98.33333333333333,100,57.666666666666664,16,40,4,0,20,0,0,15.384615384615385,80,66.66666666666667,70,80,75.33333333333333
7Q7zagACQtAdpoiTtHokQZqqEFRXQx1M',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7UJ2iEcvOo6CidI159N95e3ZQSIqGr6o',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7btxsniiOgorpWAH4HijMdwbd8zmFbrF',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7cbzTndrxUIeykzLM4VlU0jLAbjp7w3P',8,2.5,24.6,5.333333333333333,13.333333333333334,5.333333333333333,0,10.714285714285714,3.5,0,0,0,12.333333333333334,20,13.333333333333334,0,6.666666666666667,13.333333333333334,0,10,10,6.666666666666667,43.333333333333336,26.666666666666668,6.666666666666667,18
